time,temp,rh,wind,winddir,pressure
2/12/2020 5:14,-1.11,71.47,5.096,244.9,971.3124
2/12/2020 5:14,-1.179,71.51,4.9,245.9,971.3124
2/12/2020 5:14,-1.145,71.54,4.998,239.3,971.3124
2/12/2020 5:14,-1.11,71.47,4.802,244.9,971.3951
2/12/2020 5:14,-1.145,71.47,4.9,250.8,972.057
2/12/2020 5:14,-1.179,71.47,5.292,242.3,972.057
2/12/2020 5:14,-1.214,71.47,5.586,241.3,972.057
2/12/2020 5:14,-1.11,71.54,5.782,238.8,972.057
2/12/2020 5:14,-1.145,71.54,5.586,242,971.3124
2/12/2020 5:14,-1.11,71.54,5.488,236.3,971.3124
2/12/2020 5:14,-1.179,71.51,5.39,249.9,971.9743
2/12/2020 5:14,-1.11,71.51,4.998,254.4,971.6433
2/12/2020 5:14,-1.11,71.47,5.096,245.2,971.9743
2/12/2020 5:14,-1.179,71.54,5.292,245.5,972.057
2/12/2020 5:14,-1.11,71.57,5.194,243.1,971.5605
2/12/2020 5:14,-1.179,71.51,5.292,241.7,972.1398
2/12/2020 5:14,-1.11,71.51,5.39,242,971.7261
2/12/2020 5:14,-1.11,71.54,5.39,244.7,971.5605
2/12/2020 5:14,-1.214,71.57,5.488,248.9,971.9742
2/12/2020 5:14,-1.145,71.51,5.292,250.5,972.1397
2/12/2020 5:14,-1.179,71.68,5.096,252,971.9742
2/12/2020 5:14,-1.11,71.57,4.802,246,971.3123
2/12/2020 5:14,-1.145,71.61,4.606,246.5,971.8915
2/12/2020 5:14,-1.179,71.61,4.704,251.1,971.395
2/12/2020 5:14,-1.214,71.61,4.704,249.4,971.9742
2/12/2020 5:14,-1.145,71.57,4.508,246.3,971.6432
2/12/2020 5:14,-1.11,71.61,4.606,249.4,971.3123
2/12/2020 5:14,-1.145,71.61,4.606,245.5,972.3052
2/12/2020 5:14,-1.179,71.64,5.096,249.3,972.0569
2/12/2020 5:14,-1.179,71.68,5.096,244,971.9742
2/12/2020 5:14,-1.11,71.57,4.9,245,971.5605
2/12/2020 5:14,-1.179,71.64,4.998,249.4,971.3123
2/12/2020 5:15,-1.179,71.64,5.194,249.4,971.3123
2/12/2020 5:15,-1.179,71.68,5.292,248,971.3123
2/12/2020 5:15,-1.179,71.61,5.292,250.8,971.395
2/12/2020 5:15,-1.145,71.68,4.802,240.7,971.8915
2/12/2020 5:15,-1.179,71.68,4.802,249.9,971.9742
2/12/2020 5:15,-1.214,71.68,4.802,243.6,971.9742
2/12/2020 5:15,-1.145,71.75,4.704,249.7,972.1397
2/12/2020 5:15,-1.145,71.64,4.508,249.1,971.395
2/12/2020 5:15,-1.11,71.64,4.802,249.3,971.8915
2/12/2020 5:15,-1.11,71.68,4.998,243.2,971.9742
2/12/2020 5:15,-1.11,71.71,5.096,242,971.395
2/12/2020 5:15,-1.145,71.68,4.998,249.1,971.8915
2/12/2020 5:15,-1.214,71.71,5.096,244.8,972.0569
2/12/2020 5:15,-1.076,71.78,5.096,244,971.9741
2/12/2020 5:15,-1.145,71.85,5.586,247.3,972.0569
2/12/2020 5:15,-1.214,71.71,5.684,251.8,971.3121
2/12/2020 5:15,-1.179,71.61,5.684,246.4,971.5604
2/12/2020 5:15,-1.179,71.78,5.39,243.8,971.6432
2/12/2020 5:15,-1.145,71.75,5.194,247.4,971.9741
2/12/2020 5:15,-1.145,71.78,5.292,245.4,972.1396
2/12/2020 5:15,-1.11,71.68,4.998,249.5,971.9741
2/12/2020 5:15,-1.145,71.75,4.9,252.7,972.0569
2/12/2020 5:15,-1.11,71.71,4.9,251.8,971.8914
2/12/2020 5:15,-1.214,71.78,4.998,244.9,971.7259
2/12/2020 5:15,-1.145,71.71,4.802,246.7,971.8914
2/12/2020 5:15,-1.145,71.75,4.9,237.1,971.8914
2/12/2020 5:15,-1.145,71.78,5.194,239.1,971.9741
2/12/2020 5:15,-1.214,71.75,4.998,240,972.1396
2/12/2020 5:15,-1.179,71.88,4.998,244.4,971.5604
2/12/2020 5:15,-1.179,71.75,4.9,250.5,971.3121
2/12/2020 5:15,-1.145,71.78,4.704,246.2,971.7259
2/12/2020 5:15,-1.145,71.78,4.41,251.2,971.4777
2/12/2020 5:15,-1.11,71.85,4.41,249.2,971.8086
2/12/2020 5:15,-1.145,71.75,4.9,249.1,971.9741
2/12/2020 5:15,-1.145,71.88,5.096,245.3,971.3121
2/12/2020 5:15,-1.11,71.78,5.096,248.6,972.2224
2/12/2020 5:15,-1.145,71.82,4.9,245.6,971.7259
2/12/2020 5:15,-1.179,71.78,4.998,242.9,971.7259
2/12/2020 5:15,-1.179,71.75,4.998,242.1,971.3121
2/12/2020 5:15,-1.145,71.85,4.802,241.5,971.3949
2/12/2020 5:15,-1.145,71.85,4.704,241.8,971.6432
2/12/2020 5:15,-1.214,71.85,4.802,247.1,971.8086
2/12/2020 5:15,-1.248,71.85,4.802,243.4,972.1396
2/12/2020 5:15,-1.179,71.88,5.194,241.7,971.9741
2/12/2020 5:15,-1.179,71.78,5.292,242.5,971.5604
2/12/2020 5:15,-1.145,71.82,5.194,244.9,971.6431
2/12/2020 5:15,-1.214,71.85,4.998,241.8,971.3121
2/12/2020 5:15,-1.179,71.92,4.9,243,971.4777
2/12/2020 5:15,-1.179,71.88,4.998,241.3,971.9741
2/12/2020 5:15,-1.214,71.88,4.998,241,972.1396
2/12/2020 5:15,-1.179,71.95,5.194,239.2,971.8914
2/12/2020 5:15,-1.145,71.85,5.292,237.1,971.3121
2/12/2020 5:15,-1.11,71.92,5.194,240.8,971.6431
2/12/2020 5:15,-1.11,71.85,5.586,241.9,972.0568
2/12/2020 5:15,-1.214,71.92,4.998,241.6,971.3121
2/12/2020 5:15,-1.179,71.82,5.194,238.6,971.5604
2/12/2020 5:15,-1.179,71.95,5.096,237.6,971.3949
2/12/2020 5:15,-1.11,71.88,5.194,244.6,972.1396
2/12/2020 5:15,-1.179,72.02,4.9,237.4,971.9741
2/12/2020 5:15,-1.145,71.99,4.704,246.9,971.5604
2/12/2020 5:16,-1.214,71.99,4.802,246.6,971.4777
2/12/2020 5:16,-1.179,71.92,4.9,247.3,971.8914
2/12/2020 5:16,-1.179,71.99,4.704,241.7,971.3949
2/12/2020 5:16,-1.145,71.95,4.704,252,971.3949
2/12/2020 5:16,-1.076,71.99,4.606,252.2,972.1396
2/12/2020 5:16,-1.248,72.02,4.704,242.6,971.5604
2/12/2020 5:16,-1.214,72.06,4.704,245.8,972.1396
2/12/2020 5:16,-1.145,71.99,4.606,243.6,971.9741
2/12/2020 5:16,-1.179,71.99,4.606,241.7,971.3121
2/12/2020 5:16,-1.179,71.95,4.998,242.3,971.3121
2/12/2020 5:16,-1.145,72.02,5.39,237.8,971.5604
2/12/2020 5:16,-1.179,72.02,5.194,239.1,971.3121
2/12/2020 5:16,-1.179,72.02,5.292,238.3,971.9741
2/12/2020 5:16,-1.145,71.99,5.194,242,971.9741
2/12/2020 5:16,-1.179,72.02,4.998,235.1,972.1396
2/12/2020 5:16,-1.076,72.13,5.096,236.9,972.0568
2/12/2020 5:16,-1.179,71.99,5.39,236.6,971.3949
2/12/2020 5:16,-1.179,72.02,5.586,235.3,971.3121
2/12/2020 5:16,-1.179,72.09,5.488,237.9,971.3949
2/12/2020 5:16,-1.214,72.06,5.39,241.3,971.8086
2/12/2020 5:16,-1.283,72.13,5.292,241,971.9741
2/12/2020 5:16,-1.076,72.09,5.39,231.3,971.9741
2/12/2020 5:16,-1.145,72.06,5.194,231.2,971.9741
2/12/2020 5:16,-1.11,72.06,5.194,235.3,971.9741
2/12/2020 5:16,-1.145,72.16,5.39,241.3,971.3121
2/12/2020 5:16,-1.214,72.19,5.586,235.2,971.3121
2/12/2020 5:16,-1.214,72.16,5.292,237.2,971.3949
2/12/2020 5:16,-1.145,72.19,5.39,239.1,971.8914
2/12/2020 5:16,-1.145,72.13,5.586,239.8,972.1396
2/12/2020 5:16,-1.076,72.16,5.978,238.1,971.9741
2/12/2020 5:16,-1.248,72.13,5.978,235.8,972.1396
2/12/2020 5:16,-1.145,72.13,5.88,238,971.8914
2/12/2020 5:16,-1.248,72.16,5.88,237.7,971.8914
2/12/2020 5:16,-1.179,72.3,5.978,236.2,971.3121
2/12/2020 5:16,-1.145,72.19,5.684,233.7,971.3949
2/12/2020 5:16,-1.214,72.26,5.88,237.5,971.8914
2/12/2020 5:16,-1.11,72.16,6.076,238.8,972.0568
2/12/2020 5:16,-1.076,72.19,6.076,239.9,972.0568
2/12/2020 5:16,-1.179,72.16,6.076,239.2,971.8913
2/12/2020 5:16,-1.179,72.19,5.978,237.7,971.3121
2/12/2020 5:16,-1.179,72.23,5.88,237.4,971.3121
2/12/2020 5:16,-1.214,72.23,5.88,238,971.5603
2/12/2020 5:16,-1.179,72.23,5.88,238.6,972.0568
2/12/2020 5:16,-1.214,72.23,5.978,238.5,971.8913
2/12/2020 5:16,-1.248,72.23,5.978,240.8,972.1395
2/12/2020 5:16,-1.214,72.26,5.978,235.3,971.3948
2/12/2020 5:16,-1.11,72.19,5.782,237,971.974
2/12/2020 5:16,-1.179,72.23,5.684,237.3,971.3948
2/12/2020 5:16,-1.283,72.19,5.586,240.5,971.3948
2/12/2020 5:16,-1.179,72.23,5.586,241,971.5603
2/12/2020 5:16,-1.11,72.26,5.782,239.7,971.5603
2/12/2020 5:16,-1.248,72.13,5.978,238.4,971.8913
2/12/2020 5:16,-1.179,72.26,5.978,239.9,971.974
2/12/2020 5:16,-1.179,72.19,6.076,237.6,972.1395
2/12/2020 5:16,-1.214,72.26,6.37,237.1,971.8086
2/12/2020 5:16,-1.248,72.26,6.272,237.1,971.3121
2/12/2020 5:16,-1.145,72.3,6.37,236.7,971.5603
2/12/2020 5:16,-1.317,72.26,6.566,233.6,971.7258
2/12/2020 5:16,-1.179,72.23,6.664,238.1,971.974
2/12/2020 5:16,-1.11,72.23,6.37,238.4,972.0568
2/12/2020 5:17,-1.11,72.19,6.272,237.6,971.974
2/12/2020 5:17,-1.179,72.26,6.468,236.3,972.0568
2/12/2020 5:17,-1.214,72.19,6.664,238.3,972.1395
2/12/2020 5:17,-1.11,72.23,6.664,238.2,971.4775
2/12/2020 5:17,-1.145,72.3,6.566,236.6,971.3121
2/12/2020 5:17,-1.076,72.23,6.37,236.2,971.312
2/12/2020 5:17,-1.11,72.33,6.37,237.4,971.8085
2/12/2020 5:17,-1.145,72.33,6.174,237.2,971.4775
2/12/2020 5:17,-1.214,72.19,6.076,237.2,971.3948
2/12/2020 5:17,-1.007,72.26,6.174,237.7,971.5603
2/12/2020 5:17,-1.179,72.26,6.076,237.7,971.974
2/12/2020 5:17,-1.179,72.23,6.272,237.1,971.312
2/12/2020 5:17,-1.179,72.19,6.664,238,971.312
2/12/2020 5:17,-1.145,72.19,6.762,239.8,971.5603
2/12/2020 5:17,-1.214,72.23,6.958,242,971.5603
2/12/2020 5:17,-1.214,72.19,6.958,239.4,972.0568
2/12/2020 5:17,-1.145,72.23,6.762,240.2,971.974
2/12/2020 5:17,-1.11,72.23,6.272,240.3,971.974
2/12/2020 5:17,-1.145,72.23,6.468,235.4,971.312
2/12/2020 5:17,-1.145,72.13,6.958,238.7,971.312
2/12/2020 5:17,-1.145,72.26,7.056,240,971.3948
2/12/2020 5:17,-1.179,72.3,6.958,238.5,971.4775
2/12/2020 5:17,-1.179,72.23,7.154,239.6,971.8912
2/12/2020 5:17,-1.179,72.16,7.056,236.3,972.0568
2/12/2020 5:17,-1.179,72.23,6.86,238.4,971.974
2/12/2020 5:17,-1.179,72.19,6.958,240.5,971.8085
2/12/2020 5:17,-1.179,72.16,6.762,241.1,971.312
2/12/2020 5:17,-1.145,72.19,7.056,238,971.312
2/12/2020 5:17,-1.076,72.19,7.056,235.9,971.6431
2/12/2020 5:17,-1.145,72.26,6.958,236.1,971.974
2/12/2020 5:17,-1.214,72.26,6.86,236.5,971.8912
2/12/2020 5:17,-1.11,72.19,6.86,235,971.7258
2/12/2020 5:17,-1.11,72.19,6.86,235.8,971.8912
2/12/2020 5:17,-1.076,72.23,6.468,235.9,971.6429
2/12/2020 5:17,-1.179,72.16,6.468,235.4,971.4775
2/12/2020 5:17,-1.179,72.19,6.566,236.8,971.312
2/12/2020 5:17,-1.076,72.19,6.37,237.3,971.8085
2/12/2020 5:17,-1.214,72.16,6.566,237.4,972.0567
2/12/2020 5:17,-1.179,72.19,6.468,234.4,972.0567
2/12/2020 5:17,-1.179,72.19,6.272,234.4,971.974
2/12/2020 5:17,-1.214,72.19,6.37,233.6,971.8912
2/12/2020 5:17,-1.179,72.09,6.37,234.9,971.7257
2/12/2020 5:17,-1.145,72.13,6.566,234.1,971.312
2/12/2020 5:17,-1.11,72.16,6.762,237.2,971.312
2/12/2020 5:17,-1.179,72.13,6.664,231.4,971.7257
2/12/2020 5:17,-1.179,72.09,6.566,236.7,971.974
2/12/2020 5:17,-1.214,72.16,6.468,237.1,972.0567
2/12/2020 5:17,-1.214,72.09,6.272,238.7,971.974
2/12/2020 5:17,-1.283,72.13,6.174,242.2,971.4775
2/12/2020 5:17,-1.179,72.16,6.468,240.8,971.312
2/12/2020 5:17,-1.145,72.09,6.566,244.3,971.4775
2/12/2020 5:17,-1.11,72.06,6.468,240.8,971.312
2/12/2020 5:17,-1.179,72.13,6.272,243.8,971.974
2/12/2020 5:17,-1.214,72.09,6.272,242,971.974
2/12/2020 5:17,-1.179,72.06,5.978,242.3,972.0567
2/12/2020 5:17,-1.145,72.19,5.782,240.9,971.312
2/12/2020 5:17,-1.179,72.13,6.468,233.9,971.3948
2/12/2020 5:17,-1.179,72.09,6.37,239.2,971.312
2/12/2020 5:17,-1.179,72.19,5.978,243.5,972.1394
2/12/2020 5:17,-1.145,72.09,5.978,242.4,971.8085
2/12/2020 5:18,-1.214,72.13,5.88,241.4,971.974
2/12/2020 5:18,-1.145,72.13,6.076,242.6,971.974
2/12/2020 5:18,-1.145,72.09,6.076,241,972.0567
2/12/2020 5:18,-1.214,72.16,6.076,240,972.2222
2/12/2020 5:18,-1.145,72.16,6.272,239.7,971.6429
2/12/2020 5:18,-1.179,72.13,6.468,236.6,971.3948
2/12/2020 5:18,-1.214,72.13,6.37,238.8,971.4775
2/12/2020 5:18,-1.179,72.13,6.076,241.8,971.5602
2/12/2020 5:18,-1.11,72.19,5.978,240.9,972.0567
2/12/2020 5:18,-1.179,72.16,6.174,241.9,972.0567
2/12/2020 5:18,-1.145,72.19,6.174,241.4,971.974
2/12/2020 5:18,-1.179,72.16,5.978,241.7,971.974
2/12/2020 5:18,-1.214,72.16,5.88,239.1,971.5602
2/12/2020 5:18,-1.179,72.13,5.684,237,971.312
2/12/2020 5:18,-1.145,72.19,5.684,235.3,971.312
2/12/2020 5:18,-1.145,72.19,5.782,238,972.0567
2/12/2020 5:18,-1.179,72.13,5.684,236.3,971.5602
2/12/2020 5:18,-1.179,72.19,5.684,238.8,972.1394
2/12/2020 5:18,-1.248,72.19,5.684,238.3,971.974
2/12/2020 5:18,-1.179,72.13,5.684,238.5,971.3948
2/12/2020 5:18,-1.179,72.23,5.88,241.6,972.0567
2/12/2020 5:18,-1.179,72.23,5.782,240.5,971.312
2/12/2020 5:18,-1.145,72.19,5.782,242.2,971.312
2/12/2020 5:18,-1.145,72.19,5.88,239.2,971.8085
2/12/2020 5:18,-1.145,72.26,5.88,236.6,972.0567
2/12/2020 5:18,-1.248,72.16,6.174,238.3,971.974
2/12/2020 5:18,-1.179,72.19,6.076,235.5,971.974
2/12/2020 5:18,-1.214,72.26,6.076,239.9,971.6429
2/12/2020 5:18,-1.145,72.23,6.468,238.7,971.312
2/12/2020 5:18,-1.179,72.3,6.762,236.4,971.8912
2/12/2020 5:18,-1.179,72.26,6.762,237.5,971.312
2/12/2020 5:18,-1.214,72.19,6.762,239.2,971.7257
2/12/2020 5:18,-1.145,72.16,6.664,238.2,971.974
2/12/2020 5:18,-1.179,72.23,6.664,236.8,972.1394
2/12/2020 5:18,-1.214,72.26,6.566,237.1,971.974
2/12/2020 5:18,-1.179,72.23,6.468,235.3,971.6429
2/12/2020 5:18,-1.11,72.33,6.762,237.6,971.312
2/12/2020 5:18,-1.145,72.19,6.762,236.3,971.312
2/12/2020 5:18,-1.076,72.26,6.566,238.7,971.6429
2/12/2020 5:18,-1.248,72.16,6.468,237.9,972.0567
2/12/2020 5:18,-1.179,72.26,6.37,236.4,972.0567
2/12/2020 5:18,-1.179,72.23,6.174,235.5,972.0567
2/12/2020 5:18,-1.214,72.23,6.174,237.8,971.8912
2/12/2020 5:18,-1.179,72.16,6.272,235.7,971.7257
2/12/2020 5:18,-1.214,72.26,6.468,238.2,971.312
2/12/2020 5:18,-1.179,72.26,6.664,233.9,971.312
2/12/2020 5:18,-1.214,72.26,6.664,236.9,971.7257
2/12/2020 5:18,-1.179,72.23,6.762,236.3,972.0567
2/12/2020 5:18,-1.145,72.26,6.566,237,971.8912
2/12/2020 5:18,-1.145,72.23,6.37,237.4,971.8912
2/12/2020 5:18,-1.214,72.19,6.272,237.5,971.8085
2/12/2020 5:18,-1.214,72.23,6.076,238.8,971.4775
2/12/2020 5:18,-1.214,72.16,6.272,234.3,971.312
2/12/2020 5:18,-1.179,72.37,6.468,237.8,971.312
2/12/2020 5:18,-1.179,72.3,6.272,235.5,971.7257
2/12/2020 5:18,-1.076,72.26,6.468,234.9,971.974
2/12/2020 5:18,-1.11,72.26,6.468,237,971.974
2/12/2020 5:18,-1.145,72.33,6.762,238.1,971.7257
2/12/2020 5:18,-1.145,72.33,6.762,234.2,971.4775
2/12/2020 5:18,-1.145,72.26,6.762,241,971.312
2/12/2020 5:19,-1.214,72.3,6.762,239.7,971.3948
2/12/2020 5:19,-1.179,72.33,6.664,243.9,971.312
2/12/2020 5:19,-1.179,72.26,6.762,245.3,971.6429
2/12/2020 5:19,-1.179,72.33,6.566,240.9,971.974
2/12/2020 5:19,-1.214,72.33,6.468,236,971.974
2/12/2020 5:19,-1.145,72.37,6.37,237.5,971.6429
2/12/2020 5:19,-1.145,72.33,6.37,237.5,971.5602
2/12/2020 5:19,-1.179,72.37,6.076,243.5,971.6429
2/12/2020 5:19,-1.214,72.37,6.076,239.6,971.5602
2/12/2020 5:19,-1.179,72.33,6.174,239.8,971.8912
2/12/2020 5:19,-1.179,72.33,6.468,238.8,972.1394
2/12/2020 5:19,-1.214,72.37,6.566,237.8,971.4775
2/12/2020 5:19,-1.11,72.3,6.468,239.8,971.974
2/12/2020 5:19,-1.179,72.3,6.566,238.9,971.974
2/12/2020 5:19,-1.11,72.4,6.468,237.7,971.7257
2/12/2020 5:19,-1.179,72.33,6.468,235.1,971.312
2/12/2020 5:19,-1.179,72.33,6.468,235.2,971.8085
2/12/2020 5:19,-1.076,72.3,6.664,236.8,971.6429
2/12/2020 5:19,-1.179,72.3,6.468,233.1,972.0567
2/12/2020 5:19,-1.145,72.3,6.076,236.6,971.974
2/12/2020 5:19,-1.179,72.19,5.88,236.1,971.974
2/12/2020 5:19,-1.11,72.33,5.782,239.1,971.974
2/12/2020 5:19,-1.179,72.3,5.684,242.2,971.5602
2/12/2020 5:19,-1.145,72.26,5.978,240.9,971.312
2/12/2020 5:19,-1.11,72.23,5.978,235.1,971.5602
2/12/2020 5:19,-1.283,72.23,6.174,237,971.7257
2/12/2020 5:19,-1.214,72.23,6.076,241.7,971.974
2/12/2020 5:19,-1.179,72.26,6.174,236.5,972.0567
2/12/2020 5:19,-1.283,72.19,6.468,237,971.5602
2/12/2020 5:19,-1.145,72.26,6.566,233.5,971.6429
2/12/2020 5:19,-1.145,72.23,6.468,236.1,971.6429
2/12/2020 5:19,-1.076,72.26,6.468,236.6,971.312
2/12/2020 5:19,-1.179,72.13,6.37,236,971.312
2/12/2020 5:19,-1.145,72.3,6.37,238.4,971.312
2/12/2020 5:19,-1.145,72.26,6.566,237.1,971.974
2/12/2020 5:19,-1.214,72.37,6.468,238.7,971.974
2/12/2020 5:19,-1.179,72.26,6.664,238.7,971.6429
2/12/2020 5:19,-1.179,72.26,6.762,236.6,971.312
2/12/2020 5:19,-1.179,72.3,6.468,237.3,972.0567
2/12/2020 5:19,-1.179,72.26,6.37,241.1,971.5602
2/12/2020 5:19,-1.214,72.37,6.174,240.8,971.7257
2/12/2020 5:19,-1.214,72.37,6.272,236,971.974
2/12/2020 5:19,-1.179,72.33,6.566,236.4,971.3948
2/12/2020 5:19,-1.145,72.37,6.664,241.4,972.0567
2/12/2020 5:19,-1.145,72.37,6.566,243.5,971.5602
2/12/2020 5:19,-1.11,72.44,6.468,241.9,971.312
2/12/2020 5:19,-1.179,72.37,6.664,241.2,971.312
2/12/2020 5:19,-1.076,72.44,6.86,245.5,971.7257
2/12/2020 5:19,-1.145,72.37,7.448,243.5,971.974
2/12/2020 5:19,-1.179,72.33,7.35,238.7,971.974
2/12/2020 5:19,-1.179,72.37,7.056,238.6,972.0567
2/12/2020 5:19,-1.11,72.37,6.86,236.6,971.974
2/12/2020 5:19,-1.179,72.37,6.86,235.7,971.6429
2/12/2020 5:19,-1.179,72.44,6.762,237,971.3948
2/12/2020 5:19,-1.11,72.47,7.056,234.3,971.312
2/12/2020 5:19,-1.145,72.44,6.762,238.8,971.3948
2/12/2020 5:19,-1.145,72.47,6.566,239.3,971.974
2/12/2020 5:19,-1.145,72.44,6.272,240.5,972.0567
2/12/2020 5:19,-1.179,72.33,6.566,237.3,971.974
2/12/2020 5:19,-1.179,72.37,6.272,237,971.8085
2/12/2020 5:20,-1.179,72.33,6.272,237.3,971.312
2/12/2020 5:20,-1.145,72.4,6.37,231.7,971.974
2/12/2020 5:20,-1.214,72.4,6.174,230.9,972.1394
2/12/2020 5:20,-1.214,72.47,5.684,242,971.4775
2/12/2020 5:20,-1.145,72.4,5.586,237.1,971.5602
2/12/2020 5:20,-1.179,72.37,5.586,234.6,971.6429
2/12/2020 5:20,-1.11,72.37,5.88,239,971.8912
2/12/2020 5:20,-1.076,72.37,5.782,239.9,971.974
2/12/2020 5:20,-1.179,72.33,5.586,244.8,971.312
2/12/2020 5:20,-1.248,72.37,5.684,239.8,971.312
2/12/2020 5:20,-1.214,72.4,5.782,240.5,971.7257
2/12/2020 5:20,-1.248,72.44,5.978,240.7,971.312
2/12/2020 5:20,-1.11,72.44,5.88,244.4,971.312
2/12/2020 5:20,-1.179,72.4,5.88,242.7,971.3948
2/12/2020 5:20,-1.248,72.37,6.174,244.2,971.8085
2/12/2020 5:20,-1.214,72.44,6.174,243.1,972.0567
2/12/2020 5:20,-1.145,72.37,5.88,241.9,971.5602
2/12/2020 5:20,-1.145,72.4,5.88,239.8,971.4775
2/12/2020 5:20,-1.214,72.44,5.88,240.9,971.312
2/12/2020 5:20,-1.145,72.44,6.37,237.5,971.3948
2/12/2020 5:20,-1.145,72.37,6.272,240.8,971.4775
2/12/2020 5:20,-1.179,72.44,6.076,240.2,971.6429
2/12/2020 5:20,-1.214,72.37,6.272,238.5,971.974
2/12/2020 5:20,-1.145,72.47,6.37,238.2,971.3948
2/12/2020 5:20,-1.145,72.47,6.272,239.6,971.5602
2/12/2020 5:20,-0.903,72.37,6.272,242,971.7257
2/12/2020 5:20,-1.11,72.4,6.076,241.1,971.312
2/12/2020 5:20,-1.145,72.4,6.174,239,971.312
2/12/2020 5:20,-1.076,72.33,6.174,239.8,972.1394
2/12/2020 5:20,-1.214,72.33,6.468,242.1,972.2222
2/12/2020 5:20,-1.041,72.33,6.272,240.7,971.974
2/12/2020 5:20,-1.145,72.37,6.272,241.1,972.0567
2/12/2020 5:20,-1.041,72.33,6.174,240.1,971.8912
2/12/2020 5:20,-1.11,72.37,5.978,239.3,971.8085
2/12/2020 5:20,-1.145,72.44,5.88,235.6,971.312
2/12/2020 5:20,-1.11,72.37,6.076,242.3,971.312
2/12/2020 5:20,-1.214,72.47,6.37,245.1,971.974
2/12/2020 5:20,-1.179,72.47,6.37,243.3,971.974
2/12/2020 5:20,-1.214,72.47,6.076,241.9,971.974
2/12/2020 5:20,-1.214,72.5,5.978,237.9,971.8912
2/12/2020 5:20,-1.214,72.47,5.782,238.8,971.5602
2/12/2020 5:20,-1.214,72.47,5.782,238,971.5602
2/12/2020 5:20,-1.145,72.57,5.782,237.6,971.312
2/12/2020 5:20,-1.214,72.47,5.782,239.6,971.312
2/12/2020 5:20,-1.11,72.57,5.88,240.3,971.5602
2/12/2020 5:20,-1.179,72.54,5.684,231.2,971.7257
2/12/2020 5:20,-1.041,72.61,5.978,236.2,971.974
2/12/2020 5:20,-1.145,72.5,6.174,237.1,971.6429
2/12/2020 5:20,-1.145,72.61,6.076,238.9,971.312
2/12/2020 5:20,-1.11,72.5,6.174,240.3,971.312
2/12/2020 5:20,-1.145,72.64,6.272,241.9,971.3948
2/12/2020 5:20,-1.145,72.57,6.076,237.5,971.312
2/12/2020 5:20,-1.214,72.61,6.076,244.7,971.8085
2/12/2020 5:20,-1.179,72.68,5.978,242.3,971.974
2/12/2020 5:20,-1.317,72.61,5.782,241.9,971.3948
2/12/2020 5:20,-1.179,72.57,6.076,241.6,971.7257
2/12/2020 5:20,-1.386,72.61,6.272,242.4,971.312
2/12/2020 5:20,-1.041,72.61,6.076,240.6,971.312
2/12/2020 5:20,-1.076,72.57,5.978,241.6,971.6429
2/12/2020 5:20,-1.11,72.5,5.978,241.2,971.974
2/12/2020 5:21,-1.214,72.57,6.076,241.2,971.5602
2/12/2020 5:21,-1.11,72.64,5.978,240.6,971.8912
2/12/2020 5:21,-1.145,72.57,5.978,238.2,971.974
2/12/2020 5:21,-1.179,72.57,5.782,238.6,971.974
2/12/2020 5:21,-1.179,72.57,5.782,238.8,971.312
2/12/2020 5:21,-1.179,72.64,5.586,236.6,971.312
2/12/2020 5:21,-1.214,72.64,5.488,236.2,971.312
2/12/2020 5:21,-1.179,72.64,5.488,236.3,971.8912
2/12/2020 5:21,-1.11,72.61,5.684,238,971.974
2/12/2020 5:21,-1.11,72.68,5.978,238.1,971.8085
2/12/2020 5:21,-1.145,72.68,6.076,235.2,971.974
2/12/2020 5:21,-1.179,72.71,5.978,237.7,971.974
2/12/2020 5:21,-1.145,72.68,5.978,242.5,971.312
2/12/2020 5:21,-1.076,72.78,5.978,239.9,971.312
2/12/2020 5:21,-1.076,72.75,6.272,237.3,971.4775
2/12/2020 5:21,-1.248,72.78,6.076,231.6,971.8912
2/12/2020 5:21,-1.145,72.75,5.782,240.6,972.0567
2/12/2020 5:21,-1.214,72.85,6.076,243.3,971.974
2/12/2020 5:21,-1.179,72.85,6.272,244.1,971.8085
2/12/2020 5:21,-1.145,72.88,6.076,246.9,971.312
2/12/2020 5:21,-1.076,72.82,6.076,248.7,971.312
2/12/2020 5:21,-1.248,72.88,6.174,244.5,971.5602
2/12/2020 5:21,-1.145,72.88,5.978,243.3,971.312
2/12/2020 5:21,-1.214,72.99,5.978,239.9,971.6429
2/12/2020 5:21,-1.11,72.82,5.88,239.2,971.974
2/12/2020 5:21,-1.524,72.85,6.174,241.3,971.974
2/12/2020 5:21,-1.145,72.88,6.762,238.8,971.974
2/12/2020 5:21,-1.179,72.95,6.958,238.8,971.312
2/12/2020 5:21,-1.145,72.82,6.762,240.5,971.312
2/12/2020 5:21,-1.11,72.82,6.762,238.5,971.6429
2/12/2020 5:21,-1.11,72.85,6.86,236.9,971.312
2/12/2020 5:21,-1.145,72.85,6.86,236.6,971.6429
2/12/2020 5:21,-1.145,72.92,7.056,238.5,971.974
2/12/2020 5:21,-1.11,72.95,6.566,236.6,971.974
2/12/2020 5:21,-1.145,72.95,6.468,238.8,971.312
2/12/2020 5:21,-1.11,73.02,6.272,237.7,971.6429
2/12/2020 5:21,-1.11,72.99,6.762,237.3,971.312
2/12/2020 5:21,-1.145,72.95,6.958,235.3,971.6429
